|UserKNNCB| iter: 0/896 | topk: 20 | shrink: 0 | sim type: 'cosine' | MAP: 0.0498 |
|UserKNNCB| iter: 497/896 | topk: 65 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0385 |
|UserKNNCB| iter: 498/896 | topk: 65 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0370 |
|UserKNNCB| iter: 499/896 | topk: 65 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0358 |
|UserKNNCB| iter: 500/896 | topk: 65 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0352 |
|UserKNNCB| iter: 501/896 | topk: 65 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0344 |
|UserKNNCB| iter: 502/896 | topk: 65 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0335 |
|UserKNNCB| iter: 503/896 | topk: 65 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0325 |
|UserKNNCB| iter: 504/896 | topk: 80 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0488 |
|UserKNNCB| iter: 505/896 | topk: 80 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0466 |
|UserKNNCB| iter: 506/896 | topk: 80 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0442 |
|UserKNNCB| iter: 507/896 | topk: 80 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0425 |
|UserKNNCB| iter: 508/896 | topk: 80 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0406 |
|UserKNNCB| iter: 509/896 | topk: 80 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0388 |
|UserKNNCB| iter: 510/896 | topk: 80 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0378 |
|UserKNNCB| iter: 511/896 | topk: 80 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0370 |
|UserKNNCB| iter: 512/896 | topk: 80 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0354 |
|UserKNNCB| iter: 513/896 | topk: 80 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0344 |
|UserKNNCB| iter: 514/896 | topk: 80 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0333 |
|UserKNNCB| iter: 515/896 | topk: 80 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0324 |
|UserKNNCB| iter: 516/896 | topk: 80 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0315 |
|UserKNNCB| iter: 517/896 | topk: 80 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0312 |
|UserKNNCB| iter: 518/896 | topk: 95 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0489 |
|UserKNNCB| iter: 519/896 | topk: 95 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0451 |
|UserKNNCB| iter: 520/896 | topk: 95 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0432 |
|UserKNNCB| iter: 521/896 | topk: 95 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0409 |
|UserKNNCB| iter: 522/896 | topk: 95 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0386 |
|UserKNNCB| iter: 523/896 | topk: 95 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0375 |
|UserKNNCB| iter: 524/896 | topk: 95 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0363 |
|UserKNNCB| iter: 525/896 | topk: 95 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0350 |
|UserKNNCB| iter: 526/896 | topk: 95 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0336 |
|UserKNNCB| iter: 527/896 | topk: 95 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0329 |
|UserKNNCB| iter: 528/896 | topk: 95 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0323 |
|UserKNNCB| iter: 529/896 | topk: 95 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0314 |
|UserKNNCB| iter: 530/896 | topk: 95 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0308 |
|UserKNNCB| iter: 531/896 | topk: 95 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0299 |
|UserKNNCB| iter: 532/896 | topk: 110 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0475 |
|UserKNNCB| iter: 533/896 | topk: 110 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0444 |
|UserKNNCB| iter: 534/896 | topk: 110 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0420 |
|UserKNNCB| iter: 535/896 | topk: 110 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0396 |
|UserKNNCB| iter: 536/896 | topk: 110 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0377 |
|UserKNNCB| iter: 537/896 | topk: 110 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0359 |
|UserKNNCB| iter: 538/896 | topk: 110 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0349 |
|UserKNNCB| iter: 539/896 | topk: 110 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0335 |
|UserKNNCB| iter: 540/896 | topk: 110 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0326 |
|UserKNNCB| iter: 541/896 | topk: 110 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0315 |
|UserKNNCB| iter: 542/896 | topk: 110 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0306 |
|UserKNNCB| iter: 543/896 | topk: 110 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0297 |
|UserKNNCB| iter: 544/896 | topk: 110 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0291 |
|UserKNNCB| iter: 545/896 | topk: 110 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0288 |
|UserKNNCB| iter: 546/896 | topk: 125 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0461 |
|UserKNNCB| iter: 547/896 | topk: 125 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0430 |
|UserKNNCB| iter: 548/896 | topk: 125 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0405 |
|UserKNNCB| iter: 549/896 | topk: 125 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0387 |
|UserKNNCB| iter: 550/896 | topk: 125 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0369 |
|UserKNNCB| iter: 551/896 | topk: 125 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0351 |
|UserKNNCB| iter: 552/896 | topk: 125 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0336 |
|UserKNNCB| iter: 553/896 | topk: 125 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0321 |
|UserKNNCB| iter: 554/896 | topk: 125 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0314 |
|UserKNNCB| iter: 555/896 | topk: 125 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0304 |
|UserKNNCB| iter: 556/896 | topk: 125 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0296 |
|UserKNNCB| iter: 557/896 | topk: 125 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0285 |
|UserKNNCB| iter: 558/896 | topk: 125 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0283 |
|UserKNNCB| iter: 559/896 | topk: 125 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0280 |
|UserKNNCB| iter: 560/896 | topk: 140 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0451 |
|UserKNNCB| iter: 561/896 | topk: 140 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0421 |
|UserKNNCB| iter: 562/896 | topk: 140 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0401 |
|UserKNNCB| iter: 563/896 | topk: 140 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0376 |
|UserKNNCB| iter: 564/896 | topk: 140 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0358 |
|UserKNNCB| iter: 565/896 | topk: 140 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0343 |
|UserKNNCB| iter: 566/896 | topk: 140 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0326 |
|UserKNNCB| iter: 567/896 | topk: 140 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0314 |
|UserKNNCB| iter: 568/896 | topk: 140 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0306 |
|UserKNNCB| iter: 569/896 | topk: 140 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0296 |
|UserKNNCB| iter: 570/896 | topk: 140 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0285 |
|UserKNNCB| iter: 571/896 | topk: 140 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0280 |
|UserKNNCB| iter: 572/896 | topk: 140 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0274 |
|UserKNNCB| iter: 573/896 | topk: 140 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0271 |
|UserKNNCB| iter: 574/896 | topk: 155 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0446 |
|UserKNNCB| iter: 575/896 | topk: 155 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0411 |
|UserKNNCB| iter: 576/896 | topk: 155 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0388 |
|UserKNNCB| iter: 577/896 | topk: 155 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0368 |
|UserKNNCB| iter: 578/896 | topk: 155 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0354 |
|UserKNNCB| iter: 579/896 | topk: 155 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0333 |
|UserKNNCB| iter: 580/896 | topk: 155 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0318 |
|UserKNNCB| iter: 581/896 | topk: 155 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0309 |
|UserKNNCB| iter: 582/896 | topk: 155 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0302 |
|UserKNNCB| iter: 583/896 | topk: 155 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0291 |
|UserKNNCB| iter: 584/896 | topk: 155 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0284 |
|UserKNNCB| iter: 585/896 | topk: 155 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0277 |
|UserKNNCB| iter: 586/896 | topk: 155 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0273 |
|UserKNNCB| iter: 587/896 | topk: 155 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0268 |
|UserKNNCB| iter: 588/896 | topk: 170 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0436 |
|UserKNNCB| iter: 589/896 | topk: 170 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0402 |
|UserKNNCB| iter: 590/896 | topk: 170 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0380 |
|UserKNNCB| iter: 591/896 | topk: 170 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0360 |
|UserKNNCB| iter: 592/896 | topk: 170 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0342 |
|UserKNNCB| iter: 593/896 | topk: 170 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0328 |
|UserKNNCB| iter: 594/896 | topk: 170 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0315 |
|UserKNNCB| iter: 595/896 | topk: 170 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0302 |
|UserKNNCB| iter: 596/896 | topk: 170 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0291 |
|UserKNNCB| iter: 597/896 | topk: 170 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0285 |
|UserKNNCB| iter: 598/896 | topk: 170 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0281 |
|UserKNNCB| iter: 599/896 | topk: 170 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0275 |
|UserKNNCB| iter: 600/896 | topk: 170 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0271 |
|UserKNNCB| iter: 601/896 | topk: 170 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0266 |
|UserKNNCB| iter: 602/896 | topk: 185 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0426 |
|UserKNNCB| iter: 603/896 | topk: 185 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0397 |
|UserKNNCB| iter: 604/896 | topk: 185 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0372 |
|UserKNNCB| iter: 605/896 | topk: 185 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0351 |
|UserKNNCB| iter: 606/896 | topk: 185 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0334 |
|UserKNNCB| iter: 607/896 | topk: 185 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0320 |
|UserKNNCB| iter: 608/896 | topk: 185 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0309 |
|UserKNNCB| iter: 609/896 | topk: 185 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0295 |
|UserKNNCB| iter: 610/896 | topk: 185 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0282 |
|UserKNNCB| iter: 611/896 | topk: 185 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0275 |
|UserKNNCB| iter: 612/896 | topk: 185 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0271 |
|UserKNNCB| iter: 613/896 | topk: 185 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0266 |
|UserKNNCB| iter: 614/896 | topk: 185 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0261 |
|UserKNNCB| iter: 615/896 | topk: 185 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0258 |
|UserKNNCB| iter: 616/896 | topk: 200 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0420 |
|UserKNNCB| iter: 617/896 | topk: 200 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0389 |
|UserKNNCB| iter: 618/896 | topk: 200 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0366 |
|UserKNNCB| iter: 619/896 | topk: 200 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0347 |
|UserKNNCB| iter: 620/896 | topk: 200 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0324 |
|UserKNNCB| iter: 621/896 | topk: 200 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0309 |
|UserKNNCB| iter: 622/896 | topk: 200 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0297 |
|UserKNNCB| iter: 623/896 | topk: 200 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0286 |
|UserKNNCB| iter: 624/896 | topk: 200 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0280 |
|UserKNNCB| iter: 625/896 | topk: 200 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0274 |
|UserKNNCB| iter: 626/896 | topk: 200 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0266 |
|UserKNNCB| iter: 627/896 | topk: 200 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0263 |
|UserKNNCB| iter: 628/896 | topk: 200 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0258 |
|UserKNNCB| iter: 629/896 | topk: 200 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0255 |
|UserKNNCB| iter: 630/896 | topk: 215 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0416 |
|UserKNNCB| iter: 631/896 | topk: 215 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0382 |
|UserKNNCB| iter: 632/896 | topk: 215 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0360 |
|UserKNNCB| iter: 633/896 | topk: 215 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0339 |
|UserKNNCB| iter: 634/896 | topk: 215 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0316 |
|UserKNNCB| iter: 635/896 | topk: 215 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0303 |
|UserKNNCB| iter: 636/896 | topk: 215 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0290 |
|UserKNNCB| iter: 637/896 | topk: 215 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0285 |
|UserKNNCB| iter: 638/896 | topk: 215 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0277 |
|UserKNNCB| iter: 639/896 | topk: 215 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0272 |
|UserKNNCB| iter: 640/896 | topk: 215 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0267 |
|UserKNNCB| iter: 641/896 | topk: 215 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0262 |
|UserKNNCB| iter: 642/896 | topk: 215 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0258 |
|UserKNNCB| iter: 643/896 | topk: 215 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0254 |
|UserKNNCB| iter: 644/896 | topk: 230 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0407 |
|UserKNNCB| iter: 645/896 | topk: 230 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0377 |
|UserKNNCB| iter: 646/896 | topk: 230 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0349 |
|UserKNNCB| iter: 647/896 | topk: 230 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0330 |
|UserKNNCB| iter: 648/896 | topk: 230 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0309 |
|UserKNNCB| iter: 649/896 | topk: 230 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0299 |
|UserKNNCB| iter: 650/896 | topk: 230 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0287 |
|UserKNNCB| iter: 651/896 | topk: 230 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0282 |
|UserKNNCB| iter: 652/896 | topk: 230 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0273 |
|UserKNNCB| iter: 653/896 | topk: 230 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0268 |
|UserKNNCB| iter: 654/896 | topk: 230 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0265 |
|UserKNNCB| iter: 655/896 | topk: 230 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0261 |
|UserKNNCB| iter: 656/896 | topk: 230 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0258 |
|UserKNNCB| iter: 657/896 | topk: 230 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0255 |
|UserKNNCB| iter: 658/896 | topk: 245 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0400 |
|UserKNNCB| iter: 659/896 | topk: 245 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0371 |
|UserKNNCB| iter: 660/896 | topk: 245 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0347 |
|UserKNNCB| iter: 661/896 | topk: 245 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0323 |
|UserKNNCB| iter: 662/896 | topk: 245 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0305 |
|UserKNNCB| iter: 663/896 | topk: 245 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0292 |
|UserKNNCB| iter: 664/896 | topk: 245 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0283 |
|UserKNNCB| iter: 665/896 | topk: 245 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0277 |
|UserKNNCB| iter: 666/896 | topk: 245 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0273 |
|UserKNNCB| iter: 667/896 | topk: 245 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0267 |
|UserKNNCB| iter: 668/896 | topk: 245 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0263 |
|UserKNNCB| iter: 669/896 | topk: 245 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0259 |
|UserKNNCB| iter: 670/896 | topk: 245 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0256 |
|UserKNNCB| iter: 671/896 | topk: 245 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0256 |
|UserKNNCB| iter: 672/896 | topk: 260 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0393 |
|UserKNNCB| iter: 673/896 | topk: 260 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0364 |
|UserKNNCB| iter: 674/896 | topk: 260 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0337 |
|UserKNNCB| iter: 675/896 | topk: 260 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0315 |
|UserKNNCB| iter: 676/896 | topk: 260 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0300 |
|UserKNNCB| iter: 677/896 | topk: 260 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0291 |
|UserKNNCB| iter: 678/896 | topk: 260 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0281 |
|UserKNNCB| iter: 679/896 | topk: 260 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0276 |
|UserKNNCB| iter: 680/896 | topk: 260 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0269 |
|UserKNNCB| iter: 681/896 | topk: 260 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0265 |
|UserKNNCB| iter: 682/896 | topk: 260 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0259 |
|UserKNNCB| iter: 683/896 | topk: 260 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0257 |
|UserKNNCB| iter: 684/896 | topk: 260 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0254 |
|UserKNNCB| iter: 685/896 | topk: 260 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0252 |
|UserKNNCB| iter: 686/896 | topk: 275 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0387 |
|UserKNNCB| iter: 687/896 | topk: 275 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0353 |
|UserKNNCB| iter: 688/896 | topk: 275 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0331 |
|UserKNNCB| iter: 689/896 | topk: 275 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0311 |
|UserKNNCB| iter: 690/896 | topk: 275 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0297 |
|UserKNNCB| iter: 691/896 | topk: 275 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0288 |
|UserKNNCB| iter: 692/896 | topk: 275 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0279 |
|UserKNNCB| iter: 693/896 | topk: 275 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0275 |
|UserKNNCB| iter: 694/896 | topk: 275 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0266 |
|UserKNNCB| iter: 695/896 | topk: 275 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0260 |
|UserKNNCB| iter: 696/896 | topk: 275 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0257 |
|UserKNNCB| iter: 697/896 | topk: 275 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0255 |
|UserKNNCB| iter: 698/896 | topk: 275 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0253 |
|UserKNNCB| iter: 699/896 | topk: 275 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0249 |
|UserKNNCB| iter: 700/896 | topk: 290 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0381 |
|UserKNNCB| iter: 701/896 | topk: 290 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0347 |
|UserKNNCB| iter: 702/896 | topk: 290 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0327 |
|UserKNNCB| iter: 703/896 | topk: 290 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0306 |
|UserKNNCB| iter: 704/896 | topk: 290 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0294 |
|UserKNNCB| iter: 705/896 | topk: 290 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0282 |
|UserKNNCB| iter: 706/896 | topk: 290 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0276 |
|UserKNNCB| iter: 707/896 | topk: 290 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0270 |
|UserKNNCB| iter: 708/896 | topk: 290 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0264 |
|UserKNNCB| iter: 709/896 | topk: 290 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0257 |
|UserKNNCB| iter: 710/896 | topk: 290 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0256 |
|UserKNNCB| iter: 711/896 | topk: 290 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0254 |
|UserKNNCB| iter: 712/896 | topk: 290 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0252 |
|UserKNNCB| iter: 713/896 | topk: 290 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0247 |
|UserKNNCB| iter: 714/896 | topk: 305 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0377 |
|UserKNNCB| iter: 715/896 | topk: 305 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0341 |
|UserKNNCB| iter: 716/896 | topk: 305 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0317 |
|UserKNNCB| iter: 717/896 | topk: 305 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0299 |
|UserKNNCB| iter: 718/896 | topk: 305 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0289 |
|UserKNNCB| iter: 719/896 | topk: 305 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0280 |
|UserKNNCB| iter: 720/896 | topk: 305 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0274 |
|UserKNNCB| iter: 721/896 | topk: 305 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0265 |
|UserKNNCB| iter: 722/896 | topk: 305 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0261 |
|UserKNNCB| iter: 723/896 | topk: 305 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0254 |
|UserKNNCB| iter: 724/896 | topk: 305 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0251 |
|UserKNNCB| iter: 725/896 | topk: 305 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0251 |
|UserKNNCB| iter: 726/896 | topk: 305 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0249 |
|UserKNNCB| iter: 727/896 | topk: 305 | shrink: 195 | sim type: 'jaccard' | MAP: 0.0245 |
|UserKNNCB| iter: 728/896 | topk: 320 | shrink: 0 | sim type: 'jaccard' | MAP: 0.0370 |
|UserKNNCB| iter: 729/896 | topk: 320 | shrink: 15 | sim type: 'jaccard' | MAP: 0.0336 |
|UserKNNCB| iter: 730/896 | topk: 320 | shrink: 30 | sim type: 'jaccard' | MAP: 0.0313 |
|UserKNNCB| iter: 731/896 | topk: 320 | shrink: 45 | sim type: 'jaccard' | MAP: 0.0296 |
|UserKNNCB| iter: 732/896 | topk: 320 | shrink: 60 | sim type: 'jaccard' | MAP: 0.0282 |
|UserKNNCB| iter: 733/896 | topk: 320 | shrink: 75 | sim type: 'jaccard' | MAP: 0.0277 |
|UserKNNCB| iter: 734/896 | topk: 320 | shrink: 90 | sim type: 'jaccard' | MAP: 0.0269 |
|UserKNNCB| iter: 735/896 | topk: 320 | shrink: 105 | sim type: 'jaccard' | MAP: 0.0265 |
|UserKNNCB| iter: 736/896 | topk: 320 | shrink: 120 | sim type: 'jaccard' | MAP: 0.0260 |
|UserKNNCB| iter: 737/896 | topk: 320 | shrink: 135 | sim type: 'jaccard' | MAP: 0.0255 |
|UserKNNCB| iter: 738/896 | topk: 320 | shrink: 150 | sim type: 'jaccard' | MAP: 0.0252 |
|UserKNNCB| iter: 739/896 | topk: 320 | shrink: 165 | sim type: 'jaccard' | MAP: 0.0250 |
|UserKNNCB| iter: 740/896 | topk: 320 | shrink: 180 | sim type: 'jaccard' | MAP: 0.0248 |
